time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-01-05T14:33:02.580Z,31.5368333,-115.6855,3.08,2.72,ml,11,90,0.1676,0.2,ci,ci39511431,2021-01-05T15:12:08.040Z,"86km ESE of Maneadero, B.C., MX",earthquake,0.38,1.4,0.108,17,reviewed,ci,ci
2021-01-05T14:31:47.484Z,41.1511,-125.4837,7.07,2.5,ml,,262,1.15,0.58,us,us6000d5sf,2021-01-05T14:39:25.040Z,"113 km W of Trinidad, California",earthquake,6.2,5.8,0.055,43,reviewed,us,us
2021-01-05T13:22:11.957Z,-35.3165,-105.3368,9.36,4.8,mb,,128,8.851,0.86,us,us7000d09l,2021-01-17T17:47:21.040Z,"southern East Pacific Rise",earthquake,13,4.4,0.139,18,reviewed,us,us
2021-01-05T12:46:00.030Z,17.8606,-65.7216,9,2.58,md,6,252,0.2907,0.19,pr,pr2021005010,2021-01-05T13:02:21.138Z,"23 km SE of Emajagua, Puerto Rico",earthquake,0.9,0.76,0.02,4,reviewed,pr,pr
2021-01-05T11:56:18.094Z,-10.4267,123.8207,10,5.1,mb,,71,0.799,0.63,us,us6000d5r8,2021-01-25T08:59:13.040Z,"36 km SE of Kupang, Indonesia",earthquake,6.2,1.9,0.095,36,reviewed,us,us
2021-01-05T10:50:08.344Z,-18.9133,167.7332,10,4.3,mb,,145,2.569,0.31,us,us7000d09p,2021-01-24T12:32:22.040Z,"143 km SSW of Port-Vila, Vanuatu",earthquake,6.9,1.9,0.188,8,reviewed,us,us
2021-01-05T10:15:42.830Z,36.6221667,-121.2338333,5.7,2.77,md,58,67,0.06601,0.12,nc,nc73507165,2021-01-26T08:05:26.040Z,"13km NW of Pinnacles, CA",earthquake,0.19,0.63,0.175,92,reviewed,nc,nc
2021-01-05T10:04:40.360Z,17.923,-66.8476,14,2.7,md,11,222,0.202,0.14,pr,pr2021005009,2021-01-05T10:20:32.375Z,"7 km SE of Maria Antonia, Puerto Rico",earthquake,0.62,0.89,0.14,3,reviewed,pr,pr
2021-01-05T10:03:16.124Z,6.1812,133.8624,10,4,mb,,151,9.182,0.68,us,us7000d09j,2021-01-24T12:06:53.040Z,"85 km SSW of Angaur State, Palau",earthquake,12.3,1.9,0.184,8,reviewed,us,us
2021-01-05T09:13:47.066Z,44.3231,-115.0527,5,2.5,ml,,59,0.129,0.61,us,us6000d5qn,2021-01-26T08:02:41.040Z,"14 km NW of Stanley, Idaho",earthquake,1.5,1.8,0.074,24,reviewed,us,us
2021-01-05T08:01:24.026Z,-13.1645,167.1693,196.06,4.4,mb,,152,2.269,0.65,us,us7000d09f,2021-02-04T13:24:12.040Z,"88 km NNW of Sola, Vanuatu",earthquake,14.3,10,0.139,15,reviewed,us,us
2021-01-05T07:49:03.861Z,44.2204,-114.9963,10,2.7,ml,,70,0.021,0.95,us,us6000d5un,2021-01-12T07:25:13.484Z,"4 km W of Stanley, Idaho",earthquake,2.6,2,0.066,30,reviewed,us,us
2021-01-05T07:39:41.613Z,17.7743,-61.4989,26.35,4.3,mb,,120,0.292,0.74,us,us7000d09d,2021-02-04T13:31:53.040Z,"38 km ENE of Codrington, Antigua and Barbuda",earthquake,6.9,2.3,0.125,18,reviewed,us,us
2021-01-05T06:11:42.468Z,45.4625,16.28,10.31,3.3,ml,,71,0.958,0.41,us,us6000d5pk,2021-02-03T14:25:49.561Z,"2 km NNW of Petrinja, Croatia",earthquake,4.9,8,0.053,46,reviewed,us,us
2021-01-05T06:01:51.091Z,51.1366,-179.8996,22.5,3.2,ml,,334,0.798,0.19,us,us7000d0uf,2021-02-04T10:25:25.040Z,"241 km WSW of Adak, Alaska",earthquake,7.9,14.2,0.115,10,reviewed,us,us
2021-01-05T05:37:45.870Z,17.8876,-66.8436,14,2.68,md,21,233,0.0945,0.14,pr,pr2021005005,2021-01-05T14:58:03.283Z,"11 km SSE of Maria Antonia, Puerto Rico",earthquake,0.53,0.62,0.22,17,reviewed,pr,pr
2021-01-05T05:17:58.538Z,-26.4813,-114.5435,10,4.5,mb,,177,38.157,0.82,us,us7000d098,2021-02-04T12:18:04.040Z,"Easter Island region",earthquake,14.3,1.9,0.145,14,reviewed,us,us
2021-01-05T04:57:14.653Z,54.4478,-159.4889,35,2.6,ml,,247,0.388,0.88,us,us7000d0ud,2021-01-21T05:59:51.040Z,"118 km SSE of Sand Point, Alaska",earthquake,2.1,2,0.115,10,reviewed,us,us
2021-01-05T04:47:58.792Z,-0.9884,-15.8985,10,4.4,mb,,44,7.066,0.73,us,us7000d096,2021-01-21T05:49:40.040Z,"north of Ascension Island",earthquake,3.6,1.9,0.098,30,reviewed,us,us
2021-01-05T04:44:26.836Z,-0.9562,-16.1914,10,4.2,mb,,107,13.615,0.77,us,us7000d097,2021-01-21T05:36:10.040Z,"north of Ascension Island",earthquake,13.4,1.9,0.153,12,reviewed,us,us
2021-01-05T04:43:25.130Z,18.4088,-66.8805,130,3.11,md,20,170,0.141,0.34,pr,pr2021005003,2021-01-05T17:26:53.463Z,"2 km SSE of Piedra Gorda, Puerto Rico",earthquake,2.47,1.08,0.07,16,reviewed,pr,pr
2021-01-05T03:55:57.099Z,61.9617,-149.5113,40.5,2.5,ml,,,,0.4,ak,ak0218bsy0m,2021-01-22T00:26:11.040Z,"28 km NNW of Fishhook, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2021-01-05T03:51:34.498Z,37.2266,71.5145,114.79,4.2,mb,,98,2.264,0.75,us,us7000d09w,2021-01-21T05:06:50.040Z,"29 km S of Khorugh, Tajikistan",earthquake,4.4,7.8,0.141,14,reviewed,us,us
2021-01-05T03:49:28.551Z,42.3129,81.3472,10,4,mb,,110,1.704,0.71,us,us7000d095,2021-01-21T04:42:52.040Z,"146 km WNW of Kuqa, China",earthquake,5.6,1.9,0.183,8,reviewed,us,us
2021-01-05T03:43:54.379Z,-38.572,178.0098,75.81,4.6,mb,,75,0.772,0.81,us,us6000d5np,2021-01-22T00:30:33.993Z,"9 km N of Gisborne, New Zealand",earthquake,5.3,6.8,0.181,9,reviewed,us,us
2021-01-05T03:43:19.643Z,54.2227,-159.722,10,2.9,ml,,213,0.614,1.04,us,us7000d0ub,2021-01-21T04:19:55.040Z,"south of Alaska",earthquake,4.9,2,0.081,20,reviewed,us,us
2021-01-05T03:26:56.070Z,-37.8407,179.2384,12.63,4.4,mb,,196,0.789,0.67,us,us7000d09i,2021-01-21T04:10:08.040Z,"140 km NE of Gisborne, New Zealand",earthquake,5.2,5.4,0.155,12,reviewed,us,us
2021-01-05T03:22:36.190Z,51.2533,179.8404,35,2.9,ml,,342,0.894,0.46,us,us6000d5nu,2021-01-17T08:58:04.782Z,"254 km WSW of Adak, Alaska",earthquake,5.9,2,0.128,8,reviewed,us,us
2021-01-05T03:11:54.696Z,-14.408,167.3276,175.12,4.9,mb,,41,1.04,0.91,us,us6000d5nl,2021-01-22T00:24:52.040Z,"63 km SSW of Sola, Vanuatu",earthquake,7.1,4.1,0.062,81,reviewed,us,us
2021-01-05T02:57:38.476Z,-9.0132,124.1477,121.52,4.2,mb,,113,0.746,0.38,us,us7000d099,2021-01-21T03:49:41.040Z,"33 km NW of Pante Makasar, Timor Leste",earthquake,9.2,8.1,0.216,6,reviewed,us,us
2021-01-05T02:53:57.780Z,43.9245,148.748,10,4.1,mb,,138,4.443,0.9,us,us7000d09e,2021-01-21T03:31:55.040Z,"160 km SSE of Kuril’sk, Russia",earthquake,6.7,1.9,0.233,5,reviewed,us,us
2021-01-05T02:39:36.972Z,19.1772,-79.6665,10,4.4,mb,,52,0.626,0.88,us,us7000d094,2021-01-21T03:19:56.040Z,"153 km E of East End, Cayman Islands",earthquake,4.5,1.9,0.269,4,reviewed,us,us
2021-01-05T02:16:21.501Z,32.394,141.2047,35,4.5,mb,,101,4.525,0.68,us,us7000d09x,2021-01-21T02:44:56.040Z,"Izu Islands, Japan region",earthquake,7.1,2,0.172,10,reviewed,us,us
2021-01-05T01:57:43.792Z,0.9592,126.4662,35,4.2,mb,,119,0.919,0.42,us,us7000d093,2021-01-21T02:23:59.040Z,"103 km W of Ternate, Indonesia",earthquake,8.6,2,0.152,12,reviewed,us,us
2021-01-05T01:46:15.320Z,17.9276,-66.834,11,2.59,md,20,210,0.0656,0.15,pr,pr2021005001,2021-01-05T02:15:04.774Z,"7 km SSW of Indios, Puerto Rico",earthquake,0.59,0.48,0.18,11,reviewed,pr,pr
2021-01-05T01:41:11.315Z,-20.0338,-178.3485,563.55,4.2,mb,,131,4.097,0.26,us,us7000d092,2021-01-21T01:37:33.040Z,"Fiji region",earthquake,13.5,8.2,0.152,12,reviewed,us,us
2021-01-05T01:07:26.050Z,40.303,-124.6001667,18.87,2.62,md,35,233,0.2423,0.17,nc,nc73507055,2021-01-22T00:10:00.040Z,"27km W of Petrolia, CA",earthquake,1.13,0.4,0.106,30,reviewed,nc,nc
2021-01-05T01:06:54.119Z,54.3983,-159.6718,28.36,2.7,ml,,208,0.436,0.7,us,us7000d0u9,2021-01-21T01:11:45.040Z,"south of Alaska",earthquake,2.6,10.5,0.091,16,reviewed,us,us
2021-01-05T00:57:14.690Z,38.3413333,-122.5878333,7.13,2.58,md,78,27,0.01076,0.08,nc,nc73507050,2021-01-14T01:06:04.738Z,"6km WSW of Glen Ellen, CA",earthquake,0.09,0.19,0.176,70,reviewed,nc,nc
2021-01-05T00:55:08.575Z,8.2719,-82.8748,10,4.7,mwr,,62,0.461,1.28,us,us6000d5mw,2021-01-16T23:53:13.739Z,"1 km WSW of Puerto Armuelles, Panama",earthquake,6.3,1.8,0.08,15,reviewed,us,us
2021-01-05T00:39:50.274Z,54.3272,-159.7078,27.4,2.5,ml,,256,0.509,0.57,us,us6000d5nr,2021-01-17T08:58:02.090Z,"south of Alaska",earthquake,4.3,12.9,0.097,14,reviewed,us,us
2021-01-04T23:46:23.530Z,19.4618,-67.6508,26,3.78,md,26,253,1.0909,0.46,pr,pr2021004014,2021-01-05T05:51:40.040Z,"122 km NNW of San Antonio, Puerto Rico",earthquake,1.75,30.64,0.09,21,reviewed,pr,pr
2021-01-04T23:36:43.230Z,17.796,-65.9381,5,3.08,md,8,231,0.2375,0.18,pr,pr2021004012,2021-01-05T00:56:51.749Z,"21 km SSE of Lamboglia, Puerto Rico",earthquake,0.72,0.45,0.13,6,reviewed,pr,pr
2021-01-04T23:02:44.963Z,-25.2277,-179.9002,516.57,4.5,mb,,98,4.369,0.46,us,us6000d5m8,2021-01-04T23:21:20.040Z,"south of the Fiji Islands",earthquake,14,15.7,0.171,10,reviewed,us,us
2021-01-04T22:55:46.223Z,-24.5317,-179.9681,486.24,4.5,mb,,156,5.035,0.75,us,us6000d89q,2021-01-15T02:51:45.040Z,"south of the Fiji Islands",earthquake,12.1,10.2,0.124,19,reviewed,us,us
2021-01-04T21:34:49.553Z,53.9271,-165.1936,71.16,3.3,ml,,191,0.399,0.26,us,us7000d0hm,2021-01-18T06:13:29.040Z,"44 km ESE of Akutan, Alaska",earthquake,11.1,24.9,0.101,13,reviewed,us,us
2021-01-04T21:22:34.071Z,59.9571,-136.8268,2.62,3,ml,,88,0.555,0.62,us,us6000d5lg,2021-01-18T06:11:10.040Z,"63 km NW of Mosquito Lake, Alaska",earthquake,1,9.8,0.04,82,reviewed,us,us
2021-01-04T20:44:21.617Z,54.4113,-163.354,84.67,4,mb,,171,0.84,0.66,us,us6000d5l2,2021-01-15T22:31:31.310Z,"49 km S of False Pass, Alaska",earthquake,7.8,14.3,0.11,23,reviewed,us,us
2021-01-04T19:44:53.139Z,-17.2356,-64.431,59.85,4.5,mb,,79,3.667,0.71,us,us6000d5jc,2021-01-12T14:15:38.040Z,"66 km WNW of Villa Yapacaní, Bolivia",earthquake,8.9,10.1,0.113,23,reviewed,us,us
2021-01-04T19:18:40.177Z,63.204,-151.3037,8.6,2.5,ml,,,,0.82,ak,ak0216xkkkh,2021-01-15T22:31:29.403Z,"43 km SSE of Denali National Park, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2021-01-04T19:08:27.490Z,17.9431,-66.8076,10,3.75,md,25,190,0.0784,0.2,pr,pr2021004009,2021-01-12T14:19:56.234Z,"5 km SSE of Indios, Puerto Rico",earthquake,0.52,0.46,0.16,16,reviewed,pr,pr
2021-01-04T18:58:42.340Z,17.9453,-66.8083,11,3.29,md,23,202,0.0769,0.15,pr,pr2021004015,2021-01-12T14:14:03.040Z,"5 km SSE of Indios, Puerto Rico",earthquake,0.46,0.38,0.08,15,reviewed,pr,pr
2021-01-04T18:58:00.380Z,17.9333,-66.8098,8,3.53,ml,24,193,0.081,0.28,pr,pr2021004008,2021-01-06T20:13:47.207Z,"6 km S of Indios, Puerto Rico",earthquake,0.62,0.94,0,0,reviewed,pr,pr
2021-01-04T18:16:26.440Z,33.1808333,-115.6018333,2.23,3.41,ml,84,36,0.01205,0.26,ci,ci39510783,2021-01-12T14:12:32.040Z,"10km SW of Niland, CA",earthquake,0.2,0.25,0.173,219,reviewed,ci,ci
2021-01-04T18:10:24.700Z,52.1671,-174.3521,182.6,2.6,ml,,,,0.52,ak,ak0216wxebt,2021-01-15T22:31:28.837Z,"10 km WSW of Atka, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2021-01-04T18:05:30.460Z,33.1935,-115.5928333,2.68,3.45,ml,11,101,0.02493,0.2,ci,ci37463485,2021-01-05T18:08:36.687Z,"9km SW of Niland, CA",earthquake,0.51,0.39,0.16,3,reviewed,ci,ci
2021-01-04T18:04:59.600Z,33.1851667,-115.595,2.24,3.95,mw,66,43,0.01893,0.25,ci,ci39510719,2021-02-01T18:15:11.421Z,"9km SW of Niland, CA",earthquake,0.2,0.29,,4,reviewed,ci,ci
2021-01-04T18:04:54.680Z,33.185,-115.5908333,2.2,3.07,ml,46,44,0.02212,0.25,ci,ci37463493,2021-01-12T16:55:52.040Z,"9km SW of Niland, CA",earthquake,0.35,0.54,0.018,1,reviewed,ci,ci
2021-01-04T17:30:23.690Z,35.6683333,-117.4721667,7.71,2.8,ml,43,58,0.08206,0.15,ci,ci39510663,2021-01-12T14:09:10.040Z,"13km SSW of Searles Valley, CA",earthquake,0.15,0.65,0.142,165,reviewed,ci,ci
2021-01-04T17:00:25.340Z,51.5964,178.8293,132.9,2.9,ml,,,,0.38,ak,ak0216w9t7q,2021-01-15T22:31:36.546Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2021-01-04T16:51:17.476Z,54.1837,-159.64,24.21,2.7,ml,,215,0.649,0.49,us,us7000d0hw,2021-01-17T19:39:08.040Z,"139 km SSE of Sand Point, Alaska",earthquake,2.9,10.6,0.091,16,reviewed,us,us
2021-01-04T16:45:26.895Z,-16.0957,-178.4691,10,4.4,mb,,100,1.809,1.2,us,us6000d89p,2021-01-14T17:26:13.040Z,"201 km S of Alo, Wallis and Futuna",earthquake,9.3,2,0.22,8,reviewed,us,us
2021-01-04T16:24:53.164Z,54.2391,-159.6321,25.66,2.6,ml,,230,0.593,0.82,us,us7000d0hv,2021-01-17T19:36:04.040Z,"134 km SSE of Sand Point, Alaska",earthquake,7.4,14.4,0.115,10,reviewed,us,us
2021-01-04T15:54:59.134Z,13.5768,144.543,120.04,4.6,mb,,119,0.316,0.28,us,us6000d89n,2021-01-14T14:55:33.040Z,"20 km NW of Piti Village, Guam",earthquake,14.7,8.4,0.245,5,reviewed,us,us
2021-01-04T15:37:45.601Z,3.6652,124.2736,281.21,4.3,mb,,86,4.22,0.39,us,us6000d89k,2021-01-14T14:47:02.040Z,"233 km SW of Sarangani, Philippines",earthquake,10.3,8.7,0.09,35,reviewed,us,us
2021-01-04T15:06:30.330Z,-39.2886,-74.8965,10,4.9,mb,,101,1.28,0.67,us,us6000d5gc,2021-01-14T14:37:04.040Z,"142 km WNW of Corral, Chile",earthquake,6.4,1.8,0.057,95,reviewed,us,us
2021-01-04T14:58:45.350Z,17.911,-66.8511,17,2.56,md,11,228,0.2018,0.06,pr,pr2021004005,2021-01-04T15:53:43.184Z,"8 km SSE of Maria Antonia, Puerto Rico",earthquake,0.81,0.69,0.16,3,reviewed,pr,pr
2021-01-04T14:55:45.721Z,43.0433,-97.8633,5,3.1,mb_lg,,62,1.142,0.76,us,us6000d5g7,2021-01-14T14:31:09.694Z,"5 km N of Tyndall, South Dakota",earthquake,2.3,2,0.066,61,reviewed,us,us
2021-01-04T14:39:52.547Z,-24.3328,-67.2425,198.65,4.4,mb,,58,1.62,0.49,us,us6000d5g5,2021-01-14T14:25:56.040Z,"94 km W of San Antonio de los Cobres, Argentina",earthquake,4.8,9.9,0.219,6,reviewed,us,us
2021-01-04T14:38:51.112Z,73.1244,6.4873,10,4.8,mb,,73,5.63,0.7,us,us6000d5g6,2021-01-14T14:22:36.040Z,"Greenland Sea",earthquake,7.4,1.8,0.063,77,reviewed,us,us
2021-01-04T14:00:26.380Z,-24.3463,-67.1634,168.16,4.3,mb,,46,1.671,0.76,us,us6000d5g3,2021-01-14T14:19:44.040Z,"86 km W of San Antonio de los Cobres, Argentina",earthquake,8.3,6.3,0.122,19,reviewed,us,us
2021-01-04T12:16:13.899Z,-57.0703,-26.8096,136.02,5,mww,,54,6.145,0.7,us,us6000d5es,2021-02-04T14:43:34.602Z,"South Sandwich Islands region",earthquake,10,5.1,0.093,11,reviewed,us,us
2021-01-04T11:49:48.277Z,54.4943,-160.8105,38.04,3.9,mb,,161,0.785,0.69,us,us6000d5el,2021-02-03T12:48:18.040Z,"95 km SSW of Sand Point, Alaska",earthquake,3.5,8,0.086,36,reviewed,us,us
2021-01-04T11:10:50.623Z,51.8828,-174.3439,214.59,2.6,ml,,245,0.331,0.24,us,us7000d0hg,2021-02-04T10:18:41.040Z,"36 km SSW of Atka, Alaska",earthquake,12.9,6.2,0.128,8,reviewed,us,us
2021-01-04T11:03:17.698Z,51.5327,-176.7231,49.95,3,ml,,216,0.351,0.42,us,us7000d0h7,2021-02-04T09:59:16.040Z,"38 km S of Adak, Alaska",earthquake,7.3,20,0.115,10,reviewed,us,us
2021-01-04T10:08:47.320Z,35.7205,-121.0868333,4.76,2.67,md,75,140,0.1507,0.1,nc,nc73506865,2021-02-02T06:48:10.040Z,"13km NE of San Simeon, CA",earthquake,0.19,0.98,0.132,57,reviewed,nc,nc
2021-01-04T09:57:44.040Z,18.0015,-66.7866,15,2.64,md,13,175,0.22,0.16,pr,pr2021004003,2021-01-04T19:29:55.535Z,"2 km SSE of Guayanilla, Puerto Rico",earthquake,0.72,0.63,0.11,4,reviewed,pr,pr
2021-01-04T09:50:43.813Z,61.2217,-146.3625,4.4,2.9,ml,,,,1.78,ak,ak0216rt3jr,2021-02-02T06:44:20.380Z,"10 km N of Valdez, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2021-01-04T09:35:39.321Z,54.3545,-159.9182,10,2.6,ml,,272,0.514,0.66,us,us7000d0h6,2021-02-02T06:36:59.040Z,"115 km SSE of Sand Point, Alaska",earthquake,2.5,2,0.128,8,reviewed,us,us
2021-01-04T08:53:57.607Z,8.0284,-38.7242,10,4.9,mb,,45,14.05,0.54,us,us6000d5e0,2021-02-04T08:08:33.040Z,"central Mid-Atlantic Ridge",earthquake,7.9,1.8,0.039,201,reviewed,us,us
2021-01-04T08:37:47.526Z,67.8835,-19.1197,10,4.7,mb,,39,2.801,0.53,us,us6000d5dx,2021-01-04T09:52:16.040Z,"Iceland region",earthquake,3.1,1.8,0.042,174,reviewed,us,us
2021-01-04T07:07:52.459Z,44.2686,-115.0042,6.99,2.8,ml,,58,0.065,0.37,us,us6000d5dl,2021-01-06T13:08:39.933Z,"7 km NW of Stanley, Idaho",earthquake,3.1,6.8,0.051,50,reviewed,us,us
2021-01-04T06:49:54.516Z,45.4309,16.2449,10,4.4,mb,,24,0.952,0.67,us,us6000d5di,2021-01-25T09:02:56.918Z,"3 km WSW of Petrinja, Croatia",earthquake,3.9,1.5,0.161,11,reviewed,us,us
2021-01-04T06:39:59.950Z,-55.5145,-27.0075,10,4.7,mb,,114,5.608,0.31,us,us6000d89h,2021-01-24T11:05:17.040Z,"South Sandwich Islands region",earthquake,11.7,1.9,0.112,24,reviewed,us,us
2021-01-04T06:24:24.557Z,54.5134,-159.865,10,2.6,ml,,229,0.356,0.37,us,us7000d0h5,2021-01-24T14:20:46.040Z,"100 km SSE of Sand Point, Alaska",earthquake,4.1,2,0.128,8,reviewed,us,us
2021-01-04T06:17:24.488Z,52.2152,-173.6172,113.47,2.5,ml,,323,0.296,0.55,us,us7000d0hc,2021-01-24T14:17:26.040Z,"39 km E of Atka, Alaska",earthquake,28.2,15.4,0.148,6,reviewed,us,us
2021-01-04T06:12:18.207Z,60.3034,-141.5058,0.6,2.5,ml,,,,0.64,ak,ak0216psllt,2021-01-26T08:01:37.040Z,"130 km NW of Yakutat, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2021-01-04T06:11:33.823Z,60.3399,-141.5271,4.4,2.5,ml,,,,0.83,ak,ak0216psf1y,2021-01-26T07:46:51.040Z,"133 km NW of Yakutat, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2021-01-04T04:28:12.484Z,52.6866,-169.2618,9.07,2.9,ml,,236,0.297,0.5,us,us7000d0h4,2021-01-18T06:06:31.040Z,"38 km SW of Nikolski, Alaska",earthquake,4,8.1,0.128,8,reviewed,us,us
2021-01-04T04:00:52.142Z,54.209,-159.9009,10,2.8,ml,,230,0.649,0.7,us,us7000d0h3,2021-01-18T06:04:30.040Z,"131 km SSE of Sand Point, Alaska",earthquake,2,2,0.085,18,reviewed,us,us
2021-01-04T03:40:23.350Z,14.5191,-92.8663,35,4.1,mb,,232,1.134,0.7,us,us6000d5cv,2021-01-15T02:31:23.040Z,"52 km WSW of Puerto Madero, Mexico",earthquake,10.1,2,0.088,35,reviewed,us,us
2021-01-04T03:05:56.002Z,13.0512,143.5824,209.33,4,mb,,116,1.361,1.11,us,us6000d89c,2021-01-15T02:24:54.040Z,"120 km WSW of Merizo Village, Guam",earthquake,11.1,9,0.111,22,reviewed,us,us
2021-01-04T02:58:29.611Z,29.4293,104.0285,10,5,mb,,57,4.822,0.64,us,us6000d5cl,2021-01-18T22:31:15.175Z,"4 km N of Luocheng, China",earthquake,6.7,1.8,0.065,75,reviewed,us,us
2021-01-04T01:08:50.325Z,-38.1857,-72.4902,62.42,4,mb,,136,1.448,0.76,us,us6000d5cc,2021-01-15T02:08:35.040Z,"14 km WNW of Victoria, Chile",earthquake,5.6,12.8,0.232,5,reviewed,us,us
2021-01-04T00:23:19.748Z,-19.7552,-69.5327,98.57,4.8,mb,,55,0.116,0.77,us,us6000d5c5,2021-01-04T16:56:13.727Z,"82 km NE of Iquique, Chile",earthquake,5,4.5,0.095,34,reviewed,us,us
2021-01-04T00:14:48.403Z,57.5296,-152.2335,44.4,2.9,ml,,,,0.82,ak,ak0216m8hn0,2021-01-22T03:57:45.040Z,"9 km SSE of Chiniak, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2021-01-04T00:05:10.096Z,13.1674,122.2262,10,4.5,mb,,132,14.128,0.87,us,us6000d899,2021-01-17T03:25:10.040Z,"22 km SE of Torrijos, Philippines",earthquake,15.2,1.9,0.118,21,reviewed,us,us
2021-01-04T00:01:37.920Z,56.7662,-156.1162,74.9,3.4,ml,,,,0.96,ak,ak0216m5oi5,2021-01-22T03:52:40.040Z,"Alaska Peninsula",earthquake,,0.5,,,reviewed,ak,ak
2021-01-03T22:51:26.265Z,51.1951,-179.7852,35,4,mb,,224,2.055,0.79,us,us6000d816,2021-01-21T00:19:18.040Z,"231 km WSW of Adak, Alaska",earthquake,6.3,2,0.196,7,reviewed,us,us
2021-01-03T21:53:35.455Z,-2.7349,122.1901,10,4.5,mb,,61,1.779,0.93,us,us6000d5bq,2021-01-21T00:26:54.040Z,"142 km NNW of Kendari, Indonesia",earthquake,7,1.9,0.118,21,reviewed,us,us
2021-01-03T21:33:23.707Z,28.4594,105.0555,10,4.2,mb,,83,4.276,0.82,us,us6000d817,2021-01-20T23:55:33.040Z,"33 km E of Xunchang, China",earthquake,8.4,1.9,0.167,10,reviewed,us,us
2021-01-03T21:32:17.190Z,17.935,-66.8468,12,2.68,md,21,194,0.0516,0.21,pr,pr2021003015,2021-01-03T21:57:59.847Z,"6 km SE of Maria Antonia, Puerto Rico",earthquake,0.62,0.38,0.25,14,reviewed,pr,pr
2021-01-03T21:26:59.384Z,-31.9948,-178.2952,35,4.5,mb,,173,2.759,0.84,us,us6000d815,2021-01-20T23:43:54.040Z,"Kermadec Islands region",earthquake,10.5,2,0.131,17,reviewed,us,us
2021-01-03T21:15:33.994Z,-35.3049,-104.8453,10,4.9,mb,,51,9.011,0.89,us,us6000d5bv,2021-01-21T00:30:51.040Z,"southeast of Easter Island",earthquake,12.7,1.8,0.088,41,reviewed,us,us
2021-01-03T19:58:15.240Z,17.9768,-67.0105,9,2.51,md,12,177,0.0345,0.1,pr,pr2021003014,2021-01-03T20:14:55.160Z,"3 km E of La Parguera, Puerto Rico",earthquake,0.41,0.58,0.26,8,reviewed,pr,pr
2021-01-03T19:27:58.811Z,32.2939,55.782,10,4.2,mb,,130,5.796,1.11,us,us6000d5al,2021-02-01T14:58:05.040Z,"84 km NNE of Bāfq, Iran",earthquake,11.4,1.8,0.141,14,reviewed,us,us
2021-01-03T19:13:57.912Z,-2.7626,122.2402,10,5,mww,,43,1.79,1.16,us,us6000d5aj,2021-02-01T14:53:06.040Z,"Sulawesi, Indonesia",earthquake,5.5,1.7,0.098,10,reviewed,us,us
2021-01-03T19:11:48.657Z,56.6044,-148.8145,20.34,2.7,ml,,228,2.367,0.57,us,us7000d06q,2021-01-16T17:34:03.040Z,"238 km ESE of Chiniak, Alaska",earthquake,8.6,11.3,0.059,38,reviewed,us,us
2021-01-03T18:57:23.209Z,-50.8373,131.3262,10,4.5,mb,,135,20.097,1.25,us,us6000d812,2021-01-16T17:39:12.040Z,"western Indian-Antarctic Ridge",earthquake,13.7,2,0.15,13,reviewed,us,us
2021-01-03T17:45:00.031Z,54.3315,-159.9755,18.24,2.5,ml,,216,0.548,0.43,us,us7000d06p,2021-01-16T17:42:19.040Z,"116 km SSE of Sand Point, Alaska",earthquake,4.7,8.7,0.115,10,reviewed,us,us
2021-01-03T17:34:50.406Z,28.8859,-98.1085,5,2.8,ml,,75,0.127,0.21,us,us6000d5ab,2021-02-01T14:49:49.159Z,"13 km SW of Falls City, Texas",earthquake,1.3,1.7,0.148,12,reviewed,us,us
2021-01-03T17:07:28.529Z,31.6904,-104.1564,5,2.9,ml,,57,0.115,0.4,us,us6000d5a6,2021-02-01T14:48:22.040Z,"52 km W of Mentone, Texas",earthquake,1,1.6,0.056,56,reviewed,us,us
2021-01-03T17:03:30.500Z,17.9455,-66.8353,12,2.59,md,16,199,0.2103,0.2,pr,pr2021003012,2021-01-03T17:29:41.325Z,"5 km SSW of Indios, Puerto Rico",earthquake,0.89,0.52,0.22,10,reviewed,pr,pr
2021-01-03T15:26:54.590Z,17.9505,-66.8571,12,2.66,md,20,196,0.1881,0.12,pr,pr2021003009,2021-01-03T15:51:08.845Z,"4 km SE of Maria Antonia, Puerto Rico",earthquake,0.47,0.38,0.1,14,reviewed,pr,pr
2021-01-03T15:12:15.374Z,-61.0788,-36.2902,10,4.4,mb,,100,4.138,0.6,us,us6000d810,2021-01-13T16:54:57.040Z,"Scotia Sea",earthquake,13.6,1.9,0.19,8,reviewed,us,us
2021-01-03T14:17:35.631Z,38.2698,39.0769,5,4.4,mb,,72,1.006,0.87,us,us6000d59g,2021-01-13T16:40:20.370Z,"5 km SE of Doğanyol, Turkey",earthquake,2.7,1.8,0.161,11,reviewed,us,us
